repo,metamodels,originals,originals_links,label 1 reviewer 1,label 2 reviewer 1,label 1 reviewer 2,label 2 reviewer 2,Final label 1,Final label 2,labeller
https://github.com/slizaa/slizaa-hierarchicalgraph,slizaa$slizaa-hierarchicalgraph$core#org.slizaa.hierarchicalgraph.core.selections#model#selections.ecore || slizaa$slizaa-hierarchicalgraph$core#org.slizaa.hierarchicalgraph.core.model#model#hierarchicalgraph.ecore || slizaa$slizaa-hierarchicalgraph$core#org.slizaa.hierarchicalgraph.core.workbench.model#model#workbench-model.ecore,slizaa$slizaa_deprecated$01-org.slizaa#org.slizaa.hierarchicalgraph.selection#model#selection.ecore || slizaa$slizaa_deprecated$01-org.slizaa#org.slizaa.hierarchicalgraph#model#hierarchicalgraph.ecore || slizaa$slizaa_deprecated$01-org.slizaa#org.slizaa.workbench.model#model#workbench-model.ecore,https://github.com/slizaa/slizaa_deprecated || https://github.com/slizaa/slizaa_deprecated || https://github.com/slizaa/slizaa_deprecated,Duplication of another repository,,Duplication of another repository,,,,A
https://github.com/johnz11/eclipse.platform.ui.e4,johnz11$eclipse.platform.ui.e4$bundles#org.eclipse.e4.ui.model.workbench#model#UIElements.ecore || johnz11$eclipse.platform.ui.e4$bundles#org.eclipse.e4.ui.model.workbench#model#ModelFragment.ecore || johnz11$eclipse.platform.ui.e4$tests#org.eclipse.e4.emf.xpath.test#model#XPathTest.ecore,penghzhang$Jface$bundles#org.eclipse.e4.ui.model.workbench#model#UIElements.ecore || qualidafial$eclipse.platform.ui$bundles#org.eclipse.e4.ui.model.workbench#model#ModelFragment.ecore || qualidafial$eclipse.platform.ui$tests#org.eclipse.e4.emf.xpath.test#model#XPathTest.ecore,https://github.com/penghzhang/Jface || https://github.com/qualidafial/eclipse.platform.ui || https://github.com/qualidafial/eclipse.platform.ui,Duplication of another repository,,Duplication of another repository,,,,A
https://github.com/himi/QPE,himi$QPE$org.omg.qpe.model#model#Ecore.ecore,olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore,https://github.com/olegsergeyev/lab,Meta-model(s) reused as part of the main tooling,,Meta-model(s) reused as part of the main tooling,,,,A
https://github.com/DanielWeber/emfmodelvisualizer,DanielWeber$emfmodelvisualizer$de.voelter.zest.example#src#Ecore.ecore,olegsergeyev$lab$plugins#org.eclipse.emf.ecore#model#Ecore.ecore,https://github.com/olegsergeyev/lab,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/tdegueul/modelanimation,tdegueul$modelanimation$multidimensional_trace_management#tests#fr.inria.diverse.tracemm.xmof.statesbuilder.test#model_inputs#ad#activitydiagram.ecore || tdegueul$modelanimation$multidimensional_trace_management#tests#fr.inria.diverse.trace.xmof.tracematerialextractor.test#model_inputs#activitydiagram.ecore || tdegueul$modelanimation$multidimensional_trace_management#tests#fr.inria.diverse.trace.xmof.tracematerialextractor.test#model_inputs#petrinet.ecore || tdegueul$modelanimation$multidimensional_trace_management#tests#fr.inria.diverse.trace.metamodel.generator.test#model_inputs#activitydiagram.ecore || tdegueul$modelanimation$multidimensional_trace_management#tests#fr.inria.diverse.trace.plugin.generator.test#inputs#petrinet.ecore || tdegueul$modelanimation$multidimensional_trace_management#tests#fr.inria.diverse.trace.metamodel.generator.test#model_inputs#petrinet.ecore,moliz$moliz$org.modelexecution.xmof.examples#ad#activitydiagram.ecore || moliz$moliz$org.modelexecution.xmof.examples#ad#activitydiagram.ecore || moliz$moliz$org.modelexecution.xmof.examples.petrinet#model#petrinet.ecore || moliz$moliz$org.modelexecution.xmof.examples#ad#activitydiagram.ecore || moliz$moliz$org.modelexecution.xmof.examples.petrinet#model#petrinet.ecore || moliz$moliz$org.modelexecution.xmof.examples.petrinet#model#petrinet.ecore,https://github.com/moliz/moliz || https://github.com/moliz/moliz || https://github.com/moliz/moliz || https://github.com/moliz/moliz || https://github.com/moliz/moliz || https://github.com/moliz/moliz,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/SATToSE/SoTeSoLa2012,SATToSE$SoTeSoLa2012$hackathon#modisco-eclipse#org.eclipse.gmt.modisco.tool.metricsvisualizationbuilder#Metamodels#SVG.ecore || SATToSE$SoTeSoLa2012$hackathon#modisco-eclipse#org.eclipse.gmt.modisco.tool.metricsvisualizationbuilder#Metamodels#XML.ecore || SATToSE$SoTeSoLa2012$hackathon#modisco-eclipse#org.eclipse.gmt.modisco.tool.metricsvisualizationbuilder#Metamodels#Table.ecore || SATToSE$SoTeSoLa2012$hackathon#modisco-eclipse#org.eclipse.gmt.modisco.tool.metricsvisualizationbuilder#Metamodels#HTML.ecore || SATToSE$SoTeSoLa2012$hackathon#modisco-eclipse#org.eclipse.gmt.modisco.tool.metricsvisualizationbuilder#Metamodels#Metrics.ecore || SATToSE$SoTeSoLa2012$hackathon#modisco-eclipse#org.eclipse.gmt.modisco.tool.metricsvisualizationbuilder#Metamodels#MSOfficeExcel_SpreadsheetMLSimplified.ecore,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#SVG.ecore || dwagelaar$UML2CaseStudies$uml2cs-transformations#metamodels#XML.ecore || atlanmod$org.eclipse.atl.reactive$usecases#org.eclipse.m2m.atl.research.aml#plugins#org.eclipse.m2m.atl.research.aml.engine#Metamodels#Table.ecore || atlanmod$org.eclipse.atl.reactive$usecases#org.eclipse.m2m.atl.research.aml#plugins#org.eclipse.m2m.atl.research.aml.engine#Metamodels#HTML.ecore || atlanmod$EMFTVM-D$tests#org.eclipse.m2m.atl.tests#data#inputs#SpreadSheetML2PerformanceUMLStateChart#Metrics.ecore || atlanmod$EMFTVM-D$tests#org.eclipse.m2m.atl.tests#data#inputs#SpreadSheetML2PerformanceUMLStateChart#MSOfficeExcel_SpreadsheetMLSimplified.ecore,https://github.com/DevBoost/EMFText || https://github.com/dwagelaar/UML2CaseStudies || https://github.com/atlanmod/org.eclipse.atl.reactive || https://github.com/atlanmod/org.eclipse.atl.reactive || https://github.com/atlanmod/EMFTVM-D || https://github.com/atlanmod/EMFTVM-D,Tutorial/assigments,,Tutorial/assigments,,,,J
https://github.com/meddahamine/my-projects,meddahamine$my-projects$UML#2_UML_ECORE contraintes OCL#uml.addressbook#model#addressbook.ecore || meddahamine$my-projects$UML#2_UML_ECORE contraintes OCL#earlybinding.addressbook#model#addressbook.ecore || meddahamine$my-projects$UML#1_UML_ acceleo#Acceleo#model#addressbook.ecore,Zahco$s8$UML#2#earlybinding.addressbook#model#addressbook.ecore || Zahco$s8$UML#2#earlybinding.addressbook#model#addressbook.ecore || Zahco$s8$UML#2#earlybinding.addressbook#model#addressbook.ecore,https://github.com/Zahco/s8 || https://github.com/Zahco/s8 || https://github.com/Zahco/s8,Tutorial/assigments,,Tutorial/assigments,,,,J
https://github.com/gemoc/coordination,gemoc$coordination$bcool#language#org.eclipse.gemoc.bcool.model#model#bcool.ecore || gemoc$coordination$bcool#language#org.eclipse.gemoc.bflow.grammar#model#BFlow.ecore,grammarware$sle16$bousse#framework-sources#coordination#bcool#language#org.gemoc.bcool.model#model#bcool.ecore || grammarware$sle16$bousse#framework-sources#coordination#bcool#language#org.gemoc.bflow.grammar#model#BFlow.ecore,https://github.com/grammarware/sle16 || https://github.com/grammarware/sle16,Duplication of another repository,,Duplication of another repository,,,,J
https://github.com/opencollab/scilab,opencollab$scilab$scilab#modules#xcos#model#xcos.ecore,AnCaPepe$Scilab-OpenModelica-Integration$scilab#modules#xcos#model#xcos.ecore,https://github.com/AnCaPepe/Scilab-OpenModelica-Integration,Duplication of another repository,,Duplication of another repository,,,,J
https://github.com/mde-optimiser/gcm-2017-experiments,mde-optimiser$gcm-2017-experiments$src#uk#ac#kcl#mdeoptimiser#gcm2017#models#architectureCRA.ecore,martin-fleck$cra-ttc2016$case_description#input_models#architectureCRA.ecore,https://github.com/martin-fleck/cra-ttc2016,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,A
https://github.com/eclipse-emfcloud/emfcloud-modelserver-theia,eclipse-emfcloud$emfcloud-modelserver-theia$example#workspace#Coffee.ecore,eclipsesource$modelserver$examples#com.eclipsesource.modelserver.example#src#main#resources#workspace#Coffee.ecore,https://github.com/eclipsesource/modelserver,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/mariliaafreire/marilia-doc-projects,mariliaafreire$marilia-doc-projects$UMATestes#model#uma.ecore,cvgaviao$EPF-Composer$1.5#plugins#org.eclipse.epf.uma#model#1.0.2#uma.ecore,https://github.com/cvgaviao/EPF-Composer,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
https://github.com/asenac/idl-parser,asenac$idl-parser$src#IDLMM.ecore,catedrasaes-umu$idl4emf$org.csu.idl.idlmm#model#IDLMM.ecore,https://github.com/catedrasaes-umu/idl4emf,Meta-model(s) reused as part of the main tooling,,Meta-model(s) reused as part of the main tooling,,,,J
https://github.com/Elystria/GLS_G111,Elystria$GLS_G111$simplePDL2#SimplePDL2.ecore || Elystria$GLS_G111$fr.n7.pdl1#model#generated#PDL1.ecore || Elystria$GLS_G111$fr.n7.pdl2#model#generated#PDL2.ecore,wbinarytree$beidm$TP2#fr.insa.simplepdl#SimplePDL.ecore || wbinarytree$beidm$TP2#fr.insa.pdl1#src-gen#fr#enseeiht#PDL1.ecore || wbinarytree$beidm$TP2#fr.insa.pdl2#src-gen#fr#enseeiht#PDL2.ecore,https://github.com/wbinarytree/beidm || https://github.com/wbinarytree/beidm || https://github.com/wbinarytree/beidm,Tutorial/assigments,,Tutorial/assigments,,,,J
https://github.com/lowcoupling/iubeo,lowcoupling$iubeo$mdpm#com.lowcoupling.mdpm.lng.plan#bin#com#lowcoupling#mdpm#lng#plan#Plan.ecore || lowcoupling$iubeo$mdpm#com.lowcoupling.mdpm.lng.plan#src-gen#com#lowcoupling#mdpm#lng#plan#Plan.ecore || lowcoupling$iubeo$mdpm#com.lowcoupling.mdpm.lng.resources#bin#com#lowcoupling#mdpm#lng#resources#Resources.ecore || lowcoupling$iubeo$mdpm#com.lowcoupling.mdpm.lng.pbs#bin#com#lowcoupling#mdpm#lng#pbs#PBS.ecore || lowcoupling$iubeo$mdpm#com.lowcoupling.mdpm.lng.pbs#src-gen#com#lowcoupling#mdpm#lng#pbs#PBS.ecore || lowcoupling$iubeo$mdpm#com.lowcoupling.mdpm.lng.resources#src-gen#com#lowcoupling#mdpm#lng#resources#Resources.ecore,smoczek$mdpm$com.lowcoupling.mdpm.lng.plan#src-gen#com#lowcoupling#mdpm#lng#plan#Plan.ecore || smoczek$mdpm$com.lowcoupling.mdpm.lng.plan#src-gen#com#lowcoupling#mdpm#lng#plan#Plan.ecore || smoczek$mdpm$com.lowcoupling.mdpm.lng.resources#src-gen#com#lowcoupling#mdpm#lng#resources#Resources.ecore || smoczek$mdpm$com.lowcoupling.mdpm.lng.pbs#bin#com#lowcoupling#mdpm#lng#pbs#PBS.ecore || smoczek$mdpm$com.lowcoupling.mdpm.lng.pbs#bin#com#lowcoupling#mdpm#lng#pbs#PBS.ecore || smoczek$mdpm$com.lowcoupling.mdpm.lng.resources#src-gen#com#lowcoupling#mdpm#lng#resources#Resources.ecore,https://github.com/smoczek/mdpm || https://github.com/smoczek/mdpm || https://github.com/smoczek/mdpm || https://github.com/smoczek/mdpm || https://github.com/smoczek/mdpm || https://github.com/smoczek/mdpm,Duplication of another repository,,Duplication of another repository,,,,J
https://github.com/GRA-UML/tool,GRA-UML$tool$plugins#org.ijis.gra.annotation#deprecated#model.old#types.ecore || GRA-UML$tool$plugins#org.ijis.gra.annotation#deprecated#model.old2#types.ecore || GRA-UML$tool$plugins#org.ijis.gra.annotation#deprecated#model.old3#types.ecore || GRA-UML$tool$plugins#org.ijis.gra.uml.resources#src#main#resources#model#types.ecore || GRA-UML$tool$plugins#org.ijis.gra.annotation#src#main#resources#modelTest#types.ecore || GRA-UML$tool$plugins#org.ijis.gra.annotation#src#main#resources#model#types.ecore,creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.types#model#Types.ecore || creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.types#model#Types.ecore || creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.types#model#Types.ecore || creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.types#model#Types.ecore || creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.types#model#Types.ecore || creckord$org.eclipse.uml2$plugins#org.eclipse.uml2.types#model#Types.ecore,https://github.com/creckord/org.eclipse.uml2 || https://github.com/creckord/org.eclipse.uml2 || https://github.com/creckord/org.eclipse.uml2 || https://github.com/creckord/org.eclipse.uml2 || https://github.com/creckord/org.eclipse.uml2 || https://github.com/creckord/org.eclipse.uml2,Meta-model(s) reused as part of the main tooling,,Meta-model(s) reused as part of the main tooling,,,,J
https://github.com/openGDA/gda-tomography,openGDA$gda-tomography$uk.ac.diamond.tomography.reconstruction.parameters#model#reconresults.ecore,belkassaby$gda-tomography$uk.ac.diamond.tomography.reconstruction.parameters#model#reconresults.ecore,https://github.com/belkassaby/gda-tomography,Duplication of another repository,,Duplication of another repository,,,,J
https://github.com/tdegueul/gemoc-pirover,tdegueul$gemoc-pirover$ArduinoML#org.gemoc.arduino.sequential.model#model#arduino.ecore || tdegueul$gemoc-pirover$rover.arduinoml#model#ArduinoML.ecore || tdegueul$gemoc-pirover$RoverMelange#model-gen#ArduinoMLMT.ecore,gemoc$arduinomodeling$dev#language_workbench_sequential#org.gemoc.arduino.sequential.model#model#arduino.ecore || gemoc$arduinomodeling$dev#language_workbench_sequential#org.gemoc.arduino.sequential.model#model#arduino.ecore || gemoc$arduinomodeling$dev#language_workbench_sequential#org.gemoc.arduino.sequential.model#model#arduino.ecore,https://github.com/gemoc/arduinomodeling || https://github.com/gemoc/arduinomodeling || https://github.com/gemoc/arduinomodeling,Dependency projects added to the repository,,Dependency projects added to the repository,,,,J
https://github.com/edgarmueller/emfstore-rest,edgarmueller$emfstore-rest$bundles#org.eclipse.emf.emfstore.server.model#model#server.ecore || edgarmueller$emfstore-rest$tests#org.eclipse.emf.emfstore.client.test.ui#model#model.ecore || edgarmueller$emfstore-rest$bundles#org.eclipse.emf.emfstore.common.model#model#common.ecore || edgarmueller$emfstore-rest$bundles#org.eclipse.emf.emfstore.client#model#client.ecore,dlitvinov$FastEMFStore.core$org.eclipse.emf.emfstore.server.model#model#server.ecore || dlitvinov$FastEMFStore.core$org.eclipse.emf.emfstore.client.test#model#model.ecore || boehlke$EMF-Store-Extensible-Authorization$org.eclipse.emf.emfstore.common.model#model#common.ecore || aumann$emfstore.core$org.eclipse.emf.emfstore.client#model#client.ecore,https://github.com/dlitvinov/FastEMFStore.core || https://github.com/dlitvinov/FastEMFStore.core || https://github.com/boehlke/EMF-Store-Extensible-Authorization || https://github.com/aumann/emfstore.core,Dependency projects added to the repository,,Dependency projects added to the repository,Testing/benchmarking/exampling of tools,Dependency projects added to the repository,Testing/benchmarking/exampling of tools,J
https://github.com/psabeva/R_3_5_maintenance,psabeva$R_3_5_maintenance$jpa#plugins#org.eclipse.jpt.jpa.core#model#persistence.ecore || psabeva$R_3_5_maintenance$common#plugins#org.eclipse.jpt.common.core#model#common.ecore || psabeva$R_3_5_maintenance$jaxb#plugins#org.eclipse.jpt.jaxb.eclipselink.core#model#oxm.ecore || psabeva$R_3_5_maintenance$jpa#plugins#org.eclipse.jpt.jpa.eclipselink.core#model#eclipselink_orm.ecore,psabeva$webtools.dali$jpa#plugins#org.eclipse.jpt.jpa.core#model#persistence.ecore || psabeva$webtools.dali$common#plugins#org.eclipse.jpt.common.core#model#common.ecore || psabeva$webtools.dali$jaxb#plugins#org.eclipse.jpt.jaxb.eclipselink.core#model#oxm.ecore || psabeva$webtools.dali$jpa#plugins#org.eclipse.jpt.jpa.eclipselink.core#model#eclipselink_orm.ecore,https://github.com/psabeva/webtools.dali || https://github.com/psabeva/webtools.dali || https://github.com/psabeva/webtools.dali || https://github.com/psabeva/webtools.dali,Duplication of another repository,,Duplication of another repository,,,,J
https://github.com/OpenKieler/KLighD,OpenKieler$KLighD$plugins#de.cau.cs.kieler.klighd.kgraph#model#kgraph.ecore,slisson$kieler-pragmatics$plugins#de.cau.cs.kieler.klighd.kgraph#model#kgraph.ecore,https://github.com/slisson/kieler-pragmatics,Duplication of another repository,,Duplication of another repository,,,,A
https://github.com/mic-rigaud/UML-DSimulator,mic-rigaud$UML-DSimulator$uml-plugin#eclipse#configuration#org.eclipse.osgi#62#0#.cp#model#AcceleoWizardModel.ecore,maxmiller$pml$workspaceEMF#.metadata#.plugins#org.eclipse.pde.core#Eclipse Application#org.eclipse.osgi#bundles#2991#1#.cp#model#AcceleoWizardModel.ecore,https://github.com/maxmiller/pml,Dependency projects added to the repository,,Dependency projects added to the repository,,,,J
https://github.com/martin-fleck/momot,martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#XML2KML#metamodels#XML.ecore || martin-fleck$momot$examples#at.ac.tuwien.big.momot.examples.ecore#input#JAVA.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#Java2UML#metamodels#Trace.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#metamodel#ATL.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#OCL2R2ML#metamodels#xml#XML.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#XML2Ant#metamodels#XML.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#OCL2R2ML#metamodels#r2ml#r2ml.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#XML2Ant#metamodels#Ant.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.metric.ruletype#model#RuleType.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#Ecore2Maude#metamodels#Maude.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#XHTML2XML#metamodels#XML.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#metamodel#RuleType.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#RDM2R2ML#metamodels#r2ml.ecore || martin-fleck$momot$examples#at.ac.tuwien.big.momot.examples.cra#metamodel#architecture.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#XML2MySQL#metamodels#XML.ecore || martin-fleck$momot$examples#at.ac.tuwien.big.momot.examples.ecore#input#QVT.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#Java2UML#metamodels#java.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#XML2KML#metamodels#KML.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#JavaMethods2UMLActivityDiagram#metamodels#tracemodel_uml.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#XML2MySQL#metamodels#MySQL.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#metamodel#BibTex.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#R2ML2RDM#metamodels#r2ml.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#metamodel#PetriNet.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.metric#models#OCL2R2ML#r2ml.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#metamodel#DocBook.ecore || martin-fleck$momot$examples#tse#at.ac.tuwien.big.momot.examples.tse.resources#casestudy#JavaMethods2UMLActivityDiagram#metamodels#java.ecore || martin-fleck$momot$examples#at.ac.tuwien.big.momot.examples.ecore#input#HTML.ecore,dwagelaar$UML2CaseStudies$uml2cs-transformations#metamodels#XML.ecore || lehrig$m2m-quality$de.upb.m2m.quality.languages.java#metamodel#java.ecore || artist-project$ARTIST$source#Tooling#migration#integrated environment#eu.artist.moola.emf#test#resources#artist#metamodels#Trace.ecore || atlanmod$org.eclipse.atl.reactive$deprecated#org.atl.eclipse.engine#src#org#atl#eclipse#engine#resources#ATL-0.2.ecore || dwagelaar$UML2CaseStudies$uml2cs-transformations#metamodels#XML.ecore || dwagelaar$UML2CaseStudies$uml2cs-transformations#metamodels#XML.ecore || DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#R2ML.ecore || atlanmod$org.eclipse.atl.reactive$tests#org.eclipse.m2m.atl.tests#data#inputs#Ant2Maven#Ant.ecore || levilucio$SyVOLT$eclipse_integration#examples#testData_ECLarge#RuleTypesMM.ecore || DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#Maude.ecore || dwagelaar$UML2CaseStudies$uml2cs-transformations#metamodels#XML.ecore || levilucio$SyVOLT$eclipse_integration#examples#testData_ECLarge#RuleTypesMM.ecore || DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#R2ML.ecore || martin-fleck$cra-ttc2016$case_description#input_models#architectureCRA.ecore || dwagelaar$UML2CaseStudies$uml2cs-transformations#metamodels#XML.ecore || arcanefoam$qvtMustus$plugins#org.eclipse.qvt#model#traditionalEcore#FlatQVT.ecore || lehrig$m2m-quality$de.upb.m2m.quality.languages.java#metamodel#java.ecore || DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KML.ecore || planger$moliz$org.modelexecution.fumldebug.core#model#tracemodel.ecore || DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#MySQL.ecore || atlanmod$EMFTVM-D$tests#org.eclipse.m2m.atl.tests#data#inputs#BibTeX2DocBook#BibTeX.ecore || DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#R2ML.ecore || jesusc$bento$examples#evaluation#bento.componetization.atl.examples#bin#zoo#pn2pnml#PetriNet.ecore || DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#R2ML.ecore || atlanmod$org.eclipse.atl.reactive$tests#org.eclipse.m2m.atl.tests#data#inputs#BibTeX2DocBook#DocBook.ecore || lehrig$m2m-quality$de.upb.m2m.quality.languages.java#metamodel#java.ecore || atlanmod$org.eclipse.atl.reactive$usecases#org.eclipse.m2m.atl.research.aml#plugins#org.eclipse.m2m.atl.research.aml.engine#Metamodels#HTML.ecore,https://github.com/dwagelaar/UML2CaseStudies || https://github.com/lehrig/m2m-quality || https://github.com/artist-project/ARTIST || https://github.com/atlanmod/org.eclipse.atl.reactive || https://github.com/dwagelaar/UML2CaseStudies || https://github.com/dwagelaar/UML2CaseStudies || https://github.com/DevBoost/EMFText || https://github.com/atlanmod/org.eclipse.atl.reactive || https://github.com/levilucio/SyVOLT || https://github.com/DevBoost/EMFText || https://github.com/dwagelaar/UML2CaseStudies || https://github.com/levilucio/SyVOLT || https://github.com/DevBoost/EMFText || https://github.com/martin-fleck/cra-ttc2016 || https://github.com/dwagelaar/UML2CaseStudies || https://github.com/arcanefoam/qvtMustus || https://github.com/lehrig/m2m-quality || https://github.com/DevBoost/EMFText || https://github.com/planger/moliz || https://github.com/DevBoost/EMFText || https://github.com/atlanmod/EMFTVM-D || https://github.com/DevBoost/EMFText || https://github.com/jesusc/bento || https://github.com/DevBoost/EMFText || https://github.com/atlanmod/org.eclipse.atl.reactive || https://github.com/lehrig/m2m-quality || https://github.com/atlanmod/org.eclipse.atl.reactive,Testing/benchmarking/exampling of tools,,Testing/benchmarking/exampling of tools,,,,J
